slope,AccPdlActual,AccPdlTarget,G03,tEXT,tADM,kissShock,accelHole,G08,Gmax,Gpth,G2,G1,tG01,tGmax,NG08,NG2,NGmax,t10kph,t20kph,t4m,t10m,dGmin,dGmax,maxNEGdGafterGp,dNmin,vehicleRollback,critSlopeTakeOff,dur90GmaxD,G50kph,G70kph,G90kph,t80Gmax,zero50,zero100,Gpp,freqGpp,t0_sec,t0_min,t0_rel,SOC,name_base,annee,essai,name,prestation,mode,name_file,speed,mode_detail,pedale_press
26,100,100.0,0.752070777375918,7.38650076234456,-9999.0,0.237158173074704,0.324223532926239,1.21965837096716,1.34908777659622,1.34008393754209,0.221285917965368,,0.590000000000032,1.38999999999999,-9999.0,-9999.0,-9999.0,1.73000000000002,1.84000000000003,3.22000000000003,,-0.580414294476783,3.86766737462036,4.40402416096887,0.0,5.59129349999833e-05,,1.08,,,,0.610000000000014,,,0.0612267701859117,9.99999999999773,344.63,5.74383333333333,5.55133333333333,74.5,HYUNDAI_KONA_EV_TAKE_OFF_REPET_slope_26%_SOC75%_mode_CONFORT,2019,Essais_VE,66651-2019-001_HYU_KONA_EV_150kW_RED1,D�collage,,HYUNDAI_KONA_EV_TAKE_OFF_REPET_slope_26%_SOC75%_mode_CONFORT.dat,,,26.0
26,100,100.0,0.453552199214309,7.86193382136419,-9999.0,0.357995559424204,0.671261222058011,1.27793580320719,1.26462776535452,1.25339795656566,0.223640074025973,,0.560000000000002,0.699999999999989,-9999.0,-9999.0,-9999.0,1.06999999999999,1.11000000000001,4.05000000000001,6.06,0.0267172265384651,4.05394185751014,6.82415936646482,0.0,0.0007302182100006,,1.08,,,,0.560000000000002,,,0.149651602935352,12.4999999999936,362.87,6.04783333333333,5.85533333333333,74.5,HYUNDAI_KONA_EV_TAKE_OFF_REPET_slope_26%_SOC75%_mode_CONFORT,2019,Essais_VE,66651-2019-001_HYU_KONA_EV_150kW_RED1,D�collage,,HYUNDAI_KONA_EV_TAKE_OFF_REPET_slope_26%_SOC75%_mode_CONFORT.dat,,,26.0
26,100,100.0,0.176429147363044,7.89252108454776,-9999.0,0.306653165862022,1.17151398775481,0.188436437474766,1.18806583371614,1.17210930218855,0.166427936580087,,0.560000000000002,4.34999999999997,-9999.0,-9999.0,-9999.0,0.799999999999955,0.859999999999957,5.23999999999995,,-7.24088444809302,4.0508190211007,3.99785644553271,0.0,0.0005477646,,1.08,,,,0.549999999999955,,,0.983349717742991,3.12499999999951,383.28,6.388,6.1955,74.5,HYUNDAI_KONA_EV_TAKE_OFF_REPET_slope_26%_SOC75%_mode_CONFORT,2019,Essais_VE,66651-2019-001_HYU_KONA_EV_150kW_RED1,D�collage,,HYUNDAI_KONA_EV_TAKE_OFF_REPET_slope_26%_SOC75%_mode_CONFORT.dat,,,26.0
25,100,100.0,0.654154310748374,8.41617897212313,-9999.0,0.245745548198411,0.581401283038508,1.4139149960507,1.47016103601359,1.44448907912458,0.544448655844156,,0.5,1.13,-9999.0,-9999.0,-9999.0,1.30000000000001,1.38999999999999,3.39999999999998,,-0.475715962122258,4.94202862692418,8.73477845054316,0.0,0.0006346200574999,,1.08,,,,0.54000000000002,,,0.129224413926112,12.4999999999936,403.11,6.7185,6.526,74.5,HYUNDAI_KONA_EV_TAKE_OFF_REPET_slope_26%_SOC75%_mode_CONFORT,2019,Essais_VE,66651-2019-001_HYU_KONA_EV_150kW_RED1,D�collage,,HYUNDAI_KONA_EV_TAKE_OFF_REPET_slope_26%_SOC75%_mode_CONFORT.dat,,,26.0
25,100,100.0,0.533081155108072,7.27839234714278,-9999.0,0.29616907593967,0.702374963816133,1.4354925361316,1.38721802930657,1.36196799612795,0.370516778138528,,0.520000000000039,0.75,-9999.0,-9999.0,-9999.0,1.0,1.05000000000001,3.83000000000004,5.83000000000004,-1.84135319757502,4.88690711766952,6.57495057557782,0.0,0.0014338029328791,,1.08,,,,0.550000000000011,,,0.0826618816326539,16.6666666666818,420.07,7.00116666666667,6.80866666666667,74.5,HYUNDAI_KONA_EV_TAKE_OFF_REPET_slope_26%_SOC75%_mode_CONFORT,2019,Essais_VE,66651-2019-001_HYU_KONA_EV_150kW_RED1,D�collage,,HYUNDAI_KONA_EV_TAKE_OFF_REPET_slope_26%_SOC75%_mode_CONFORT.dat,,,26.0
25,100,100.0,1.13348431509743,7.61215501431217,-9999.0,0.355433894698917,0.454956925849718,1.43411679341079,1.5193007624135,1.50331100454545,1.44556830454545,,0.5,1.63999999999999,-9999.0,-9999.0,-9999.0,2.08999999999998,2.49000000000001,2.75999999999999,4.34999999999997,-0.633927127801759,4.80629584363448,2.97764083816862,0.0,0.0008678634490909,,1.13,,,,0.550000000000011,,,0.115772627136136,12.5000000000114,441.73,7.36216666666667,7.16966666666667,74.0,HYUNDAI_KONA_EV_TAKE_OFF_REPET_slope_26%_SOC75%_mode_CONFORT,2019,Essais_VE,66651-2019-001_HYU_KONA_EV_150kW_RED1,D�collage,,HYUNDAI_KONA_EV_TAKE_OFF_REPET_slope_26%_SOC75%_mode_CONFORT.dat,,,26.0
25,100,100.0,1.10091072293829,7.30346750000008,-9999.0,0.408502017484323,0.690996951415396,1.47216326721612,1.56004305782562,1.55132756363636,0.600755477922078,,0.5,2.56,-9999.0,-9999.0,-9999.0,2.28000000000003,2.91000000000003,2.84000000000003,4.5,-3.99460281894906,5.41767166405508,5.25790367695489,0.0,9.20792272727244e-07,,1.13,,,,0.57000000000005,,,0.0723142061597339,12.4999999999936,459.52,7.65866666666667,7.46616666666667,74.0,HYUNDAI_KONA_EV_TAKE_OFF_REPET_slope_26%_SOC75%_mode_CONFORT,2019,Essais_VE,66651-2019-001_HYU_KONA_EV_150kW_RED1,D�collage,,HYUNDAI_KONA_EV_TAKE_OFF_REPET_slope_26%_SOC75%_mode_CONFORT.dat,,,26.0
25,100,100.0,1.14899598099908,6.93487467957748,-9999.0,0.349692921070384,0.204342981797494,1.43573464900192,1.54208849733048,1.52722052239057,1.44247919329004,,0.480000000000018,1.30000000000001,-9999.0,-9999.0,-9999.0,1.79000000000002,3.05000000000001,2.78000000000003,4.41000000000003,-0.711249629005364,4.90296582318657,2.29682399697448,0.0,0.0002547825684848,,1.18,,,,0.54000000000002,,,0.0537486309749347,16.6666666666818,476.75,7.94583333333333,7.75333333333333,74.0,HYUNDAI_KONA_EV_TAKE_OFF_REPET_slope_26%_SOC75%_mode_CONFORT,2019,Essais_VE,66651-2019-001_HYU_KONA_EV_150kW_RED1,D�collage,,HYUNDAI_KONA_EV_TAKE_OFF_REPET_slope_26%_SOC75%_mode_CONFORT.dat,,,26.0
21,100,100.0,1.08508614940435,7.7558275298377,-9999.0,0.713156565863336,0.987401336298341,1.66457291874868,1.8905262926615,1.84202833939394,1.04955591082251,,0.329999999999927,1.19999999999993,-9999.0,-9999.0,-9999.0,2.79999999999995,,2.84999999999991,4.29999999999995,-0.609659219591292,8.62933748851037,6.38229666891461,0.0,0.0004226454709847,,1.18,,,,0.370000000000005,,,0.171938202976053,7.14285714285204,513.82,8.56366666666667,8.37116666666667,74.0,HYUNDAI_KONA_EV_TAKE_OFF_REPET_slope_26%_SOC75%_mode_CONFORT,2019,Essais_VE,66651-2019-001_HYU_KONA_EV_150kW_RED1,D�collage,,HYUNDAI_KONA_EV_TAKE_OFF_REPET_slope_26%_SOC75%_mode_CONFORT.dat,,,26.0
0,100,100.0,4.1622122204581,7.63552685108117,-9999.0,0.529729417107258,0.0984313131880405,4.47458831904689,4.71644125932948,4.64377278888889,4.47846531428572,4.51934868552364,0.170000000000001,3.31,-9999.0,-9999.0,-9999.0,0.760000000000001,1.36,1.56,2.34,-2.09435370708921,8.44139461846916,1.93445964152699,0.0,,,3.33,4.63486956562165,3.57643530987199,2.66535150335542,0.300000000000001,3.08,7.59,0.240330581020469,12.5,4.89,0.0815,0.0,40.0,HYUNDAI_KONA_EV_TAKE_OFF_SOC40%_mode_SPORT_100%,2019,Essais_VE,66651-2019-001_HYU_KONA_EV_150kW_RED1,D�collage,Mode_SPORT,HYUNDAI_KONA_EV_TAKE_OFF_SOC40%_mode_SPORT_100%.dat,,,100.0
