slope;AccPdlActual;AccPdlTarget;G03;tEXT;tADM;kissShock;accelHole;G08;Gmax;Gpth;G2;G1;tG01;tGmax;NG08;NG2;NGmax;t10kph;t20kph;t4m;t10m;dGmin;dGmax;maxNEGdGafterGp;dNmin;vehicleRollback;critSlopeTakeOff;dur90GmaxD;G50kph;G70kph;G90kph;t80Gmax;zero50;zero100;Gpp;freqGpp;t0_sec;t0_min;t0_rel;SOC;name_base;annee;essai;name;prestation;mode;name_file;speed;mode_detail;pedale_press
0;110;110;4.35944540844249;8.94727333399995;-9999;0.608108159867558;0.254453157167482;4.76504094469504;4.90411340836066;4.88336363333333;4.89357804285714;4.69110802055239;0.17;0.43;-9999;-9999;-9999;0.75;1.33;1.56;2.32;0.398355436927301;14.1419171156468;3.38708514123311;0;NaN;NaN;4.91;4.66739268866412;3.1891120599897;2.32155415829844;0.35;3.07;8.02;0.715032938693255;4.5454545454545;12.96;0.216;0;4.8;"VW_ID3_TAKE_OFF_ECO_SOC_7%_125%";"2021";"Essais_VE";"66651-2021-001_VWG_ID3_EV_150kW_RED1";"Décollage";"Mode_ECO";"VW_ID3_TAKE_OFF_ECO_SOC_7%_125%.dat";NaN;;125
0;110;110;4.4262885567665;9.01468447693064;-9999;0.613065992314718;0.13790542225199;4.70039540084899;4.8416370340627;4.83378243333333;4.80084064285714;4.82558310966459;0.160000000000004;1.45;-9999;-9999;-9999;0.710000000000001;1.28;1.52;2.27;-3.55436060156062;4.82863038916816;0.714924645834802;0;NaN;NaN;4.91;4.60006825906199;3.14015712969872;2.31581058880957;0.270000000000003;3.02;8.05;0.199630126250166;4.54545454545457;48.5;0.808333333333333;0.592333333333333;4.8;"VW_ID3_TAKE_OFF_ECO_SOC_7%_125%";"2021";"Essais_VE";"66651-2021-001_VWG_ID3_EV_150kW_RED1";"Décollage";"Mode_ECO";"VW_ID3_TAKE_OFF_ECO_SOC_7%_125%.dat";NaN;;125
0;110;110;4.42983234339822;9.12539044399593;-9999;0.553982438676046;0.128825602860982;4.70864810692968;4.83803217897673;4.83053941111111;4.80612411428572;4.8476553602817;0.159999999999997;1.52;-9999;-9999;-9999;0.710000000000008;1.28;1.52;2.27;-3.83446219506176;4.145718126939;0.440191051861261;0;NaN;NaN;4.91;4.51087223000935;3.09888626983834;2.23679586173594;0.269999999999996;3.03;8.15000000000001;0.271423031529484;3.12500000000007;94.75;1.57916666666667;1.36316666666667;4.2;"VW_ID3_TAKE_OFF_ECO_SOC_7%_125%";"2021";"Essais_VE";"66651-2021-001_VWG_ID3_EV_150kW_RED1";"Décollage";"Mode_ECO";"VW_ID3_TAKE_OFF_ECO_SOC_7%_125%.dat";NaN;;125
0;110;110;4.42880106318799;10.2567549199774;-9999;0.620605734972548;0.133660631156504;4.68849490535816;4.82403791063361;4.81697806666667;4.7751308;4.83402407300973;0.16;1.83;-9999;-9999;-9999;0.7;1.27;1.52;2.27;-3.88601212524211;3.44803734593673;0.690081964355471;0;NaN;NaN;4.91;4.7373071263756;3.71609361168865;2.75266732195948;0.26;3.01;7.26;0.260698857700843;5;3.11;0.0518333333333333;0;71.616;"VW_ID3_TAKE_OFF_ECO_SOC_72%_125%";"2021";"Essais_VE";"66651-2021-001_VWG_ID3_EV_150kW_RED1";"Décollage";"Mode_ECO";"VW_ID3_TAKE_OFF_ECO_SOC_72%_125%.dat";NaN;;125
0;110;110;4.41441594282312;10.3786402850564;-9999;0.553280785671369;0.233014248982787;4.74040577854752;4.82904766762383;4.80794675555556;4.80013802857143;4.81968645377427;0.169999999999998;1.96;-9999;-9999;-9999;0.710000000000001;1.28;1.53;2.28;-3.90007906827043;5.47926809687964;0.710130154209487;0;NaN;NaN;4.91;4.74152467639201;3.71193271199256;2.74563779985544;0.27;3.02;7.27;0.307499253529516;3.84615384615377;23.28;0.388;0.336166666666667;70.87;"VW_ID3_TAKE_OFF_ECO_SOC_72%_125%";"2021";"Essais_VE";"66651-2021-001_VWG_ID3_EV_150kW_RED1";"Décollage";"Mode_ECO";"VW_ID3_TAKE_OFF_ECO_SOC_72%_125%.dat";NaN;;125
0;110;110;4.40205864445577;10.5082385185376;-9999;0.488349326054581;0.110370563686193;4.70848424307009;4.8348561949072;4.79338081481482;4.7692651;4.81789418439575;0.159999999999997;1.82;-9999;-9999;-9999;0.710000000000001;1.28;1.53;2.28;-3.91349687381819;5.25006560505874;0.567491161008027;0;NaN;NaN;4.91;4.71761643492811;3.70634607481408;2.75851139602854;0.269999999999996;3.01;7.3;0.328676908896905;4.16666666666676;57.7;0.961666666666667;0.909833333333333;70.124;"VW_ID3_TAKE_OFF_ECO_SOC_72%_125%";"2021";"Essais_VE";"66651-2021-001_VWG_ID3_EV_150kW_RED1";"Décollage";"Mode_ECO";"VW_ID3_TAKE_OFF_ECO_SOC_72%_125%.dat";NaN;;125
0;100;100;3.01838366727639;10.0815053854768;-9999;0.45616666288696;0.0805332965085026;3.22165198144601;3.33805911538248;3.33264415925926;3.31106205714286;3.30009104300782;0.17;3.22;-9999;-9999;-9999;0.96;1.79;1.82;2.72;-0.813438628648155;4.97761986566474;0.325141597441969;0;NaN;NaN;4.91;3.24255931657995;2.56260750197146;1.8883846937516;0.38;4.33;10.49;0.118539071558952;4.54545454545457;3.42;0.057;0;72.362;"VW_ID3_TAKE_OFF_ECO_SOC_75%_100%";"2021";"Essais_VE";"66651-2021-001_VWG_ID3_EV_150kW_RED1";"Décollage";"Mode_ECO";"VW_ID3_TAKE_OFF_ECO_SOC_75%_100%.dat";NaN;;100
0;100;100;3.01732560069719;10.5449390174563;-9999;0.50841323143455;0.0859515698750406;3.23009198251085;3.34287115740361;3.33351598888889;3.33245645714286;3.26986881467807;0.170000000000002;2.07;-9999;-9999;-9999;0.960000000000001;1.79000000000001;1.82;2.72000000000001;-0.837572830365607;4.84946999757607;0.290831854920159;0;NaN;NaN;4.91;3.25844828030106;2.55392146597748;1.85273158706026;0.380000000000003;4.32;10.51;0.110982841317525;4.54545454545457;48.44;0.807333333333333;0.750333333333333;72.362;"VW_ID3_TAKE_OFF_ECO_SOC_75%_100%";"2021";"Essais_VE";"66651-2021-001_VWG_ID3_EV_150kW_RED1";"Décollage";"Mode_ECO";"VW_ID3_TAKE_OFF_ECO_SOC_75%_100%.dat";NaN;;100
0;100;100;3.00111035538261;10.3452390175644;-9999;0.50818654862965;0.0990884037204203;3.19905568330415;3.33796591951922;3.33498254074074;3.33740148571429;3.28861050250429;0.179999999999993;2.16999999999999;-9999;-9999;-9999;0.969999999999999;1.8;1.83999999999999;2.73999999999999;-0.954744069070546;5.1605666186106;0.243314994217569;0;NaN;NaN;4.91;3.24344970132117;2.55443131167298;1.83021741765542;0.389999999999986;4.33999999999999;10.59;0.101071167108835;4.16666666666651;69.6;1.16;1.103;72.362;"VW_ID3_TAKE_OFF_ECO_SOC_75%_100%";"2021";"Essais_VE";"66651-2021-001_VWG_ID3_EV_150kW_RED1";"Décollage";"Mode_ECO";"VW_ID3_TAKE_OFF_ECO_SOC_75%_100%.dat";NaN;;100
0;75;75;3.00330644043186;10.163080211973;-9999;0.535632335697136;0.0587642309809917;3.21442194569532;3.33159171352149;3.32697152222222;3.33112281428571;3.28252548890919;0.17;3.48;-9999;-9999;-9999;0.970000000000001;1.8;1.83;2.74;-0.650943509744084;5.16521228160727;0.124494464872438;0;NaN;NaN;4.91;3.27789001291652;2.55173140939333;1.88057336578087;0.4;4.34;10.51;0.0533330229476556;6.24999999999999;12.25;0.204166666666667;0;73.854;"VW_ID3_TAKE_OFF_ECO_SOC_75%_75%";"2021";"Essais_VE";"66651-2021-001_VWG_ID3_EV_150kW_RED1";"Décollage";"Mode_ECO";"VW_ID3_TAKE_OFF_ECO_SOC_75%_75%.dat";NaN;;75
0;75;75;2.99345240298355;10.532773180261;-9999;0.492682727953688;0.0795379762911397;3.20138385936713;3.34160593659193;3.33528321481481;3.32996325714286;3.2881709104559;0.18;1.8;-9999;-9999;-9999;0.970000000000006;1.8;1.85;2.76000000000001;-0.813686979468242;5.27214337638873;0.374115427308142;0;NaN;NaN;4.91;3.23725116544579;2.53169396306666;1.81873679342759;0.400000000000006;4.34;10.6;0.101402499057972;4.16666666666676;59.4;0.99;0.785833333333333;73.854;"VW_ID3_TAKE_OFF_ECO_SOC_75%_75%";"2021";"Essais_VE";"66651-2021-001_VWG_ID3_EV_150kW_RED1";"Décollage";"Mode_ECO";"VW_ID3_TAKE_OFF_ECO_SOC_75%_75%.dat";NaN;;75
0;75;75;2.99659254742099;10.4108287817397;-9999;0.512330928166807;0.0731672723349357;3.21808470361155;3.32825840348023;3.32690356296296;3.33246848571429;3.27500842351194;0.179999999999993;1.86999999999999;-9999;-9999;-9999;0.969999999999999;1.8;1.83999999999999;2.75;-0.75567578776532;5.09745717710057;0.209500685257602;0;NaN;NaN;4.91;3.24553619137487;2.56467987486449;1.84896789370445;0.399999999999991;4.33999999999999;10.56;0.0627988038198364;7.14285714285639;81.21;1.3535;1.14933333333333;73.108;"VW_ID3_TAKE_OFF_ECO_SOC_75%_75%";"2021";"Essais_VE";"66651-2021-001_VWG_ID3_EV_150kW_RED1";"Décollage";"Mode_ECO";"VW_ID3_TAKE_OFF_ECO_SOC_75%_75%.dat";NaN;;75
0;60;60;2.97124169532438;9.97432372799497;-9999;0.67193818330437;0.108417119609275;3.19977535568615;3.33021502991844;3.3216691;3.31039167142857;3.29986045996218;0.18;1.68;-9999;-9999;-9999;0.98;1.82;1.83;2.74;-1.09914254891226;4.53794780457828;0.64677200303247;0;NaN;NaN;4.91;2.47291039007608;1.7368090729742;1.24670946288676;0.41;4.65;13.76;0.0772834195947989;5.00000000000002;3.39;0.0565;0;80.568;"VW_ID3_TAKE_OFF_ECO_SOC_81%_60%";"2021";"Essais_VE";"66651-2021-001_VWG_ID3_EV_150kW_RED1";"Décollage";"Mode_ECO";"VW_ID3_TAKE_OFF_ECO_SOC_81%_60%.dat";NaN;;60
0;60;60;2.97909922978302;10.4480825956624;-9999;0.519359449511001;0.0863395686663813;3.21066838551783;3.33585879598777;3.3262804962963;3.33023347142857;3.27430896183591;0.18;1.75;-9999;-9999;-9999;0.979999999999997;1.8;1.85;2.76;-0.901157490808857;5.00854738768126;0.49682284246988;0;NaN;NaN;4.91;2.5219653364179;1.78297449906815;1.28092753402322;0.409999999999997;4.59;13.42;0.0725207604973352;4.99999999999993;51.52;0.858666666666667;0.802166666666667;80.568;"VW_ID3_TAKE_OFF_ECO_SOC_81%_60%";"2021";"Essais_VE";"66651-2021-001_VWG_ID3_EV_150kW_RED1";"Décollage";"Mode_ECO";"VW_ID3_TAKE_OFF_ECO_SOC_81%_60%.dat";NaN;;60
0;60;60;2.97368078548367;10.0625688773096;-9999;0.487376799198236;0.0901349607979016;3.21143519165308;3.34478407685967;3.33315014444444;3.33887077142857;3.2849961409748;0.179999999999993;1.92999999999999;-9999;-9999;-9999;0.969999999999999;1.81;1.84;2.73999999999999;-0.911495090160996;4.91543200736644;0.546011085737885;0;NaN;NaN;4.91;2.44334827752253;1.75360358968088;1.23032468647999;0.409999999999997;4.66;13.75;0.0870357414290601;3.57142857142856;114.01;1.90016666666667;1.84366666666667;80.568;"VW_ID3_TAKE_OFF_ECO_SOC_81%_60%";"2021";"Essais_VE";"66651-2021-001_VWG_ID3_EV_150kW_RED1";"Décollage";"Mode_ECO";"VW_ID3_TAKE_OFF_ECO_SOC_81%_60%.dat";NaN;;60
0;60;60;2.98111303346982;10.2839737935122;-9999;0.607093619146554;0.0945056929656061;3.20360012189884;3.34267940588187;3.3275476037037;3.27058958571429;3.28318179386376;0.180000000000007;1.88;-9999;-9999;-9999;0.969999999999999;1.80000000000001;1.84;2.75;-0.974695421689376;4.65500507752026;0.580548404518688;0;NaN;NaN;4.91;2.55321791253696;1.81099497719358;1.28676631976286;0.409999999999997;4.58000000000001;13.34;0.0725055164614115;4.54545454545398;162.85;2.71416666666667;2.65766666666667;79.822;"VW_ID3_TAKE_OFF_ECO_SOC_81%_60%";"2021";"Essais_VE";"66651-2021-001_VWG_ID3_EV_150kW_RED1";"Décollage";"Mode_ECO";"VW_ID3_TAKE_OFF_ECO_SOC_81%_60%.dat";NaN;;60
0;50;50;2.81960398887931;10.4063371305688;-9999;0.505197242266145;0.0925774159581634;3.20118196841036;3.28994355044718;3.28846177777778;3.12405484285714;3.27752918354862;0.18;1.23;-9999;-9999;-9999;0.98;1.81;1.85;2.77;-0.934788854553315;5.03349159097752;0.728741973802949;0;NaN;NaN;4.91;1.86004164372405;1.22829677675777;0.846310761407362;0.41;5.24;18.22;0.119069666037823;4.16666666666669;3.89;0.0648333333333333;0;82.06;"VW_ID3_TAKE_OFF_ECO_SOC_82%_50%";"2021";"Essais_VE";"66651-2021-001_VWG_ID3_EV_150kW_RED1";"Décollage";"Mode_ECO";"VW_ID3_TAKE_OFF_ECO_SOC_82%_50%.dat";NaN;;50
0;50;50;2.8164916278343;10.0879400706977;-9999;0.417435188334399;0.0588457166082366;3.21504582992482;3.30800580961635;3.30287255185185;3.09336707142857;3.27632623941672;0.18;1.41999999999999;-9999;-9999;-9999;0.979999999999997;1.82;1.84999999999999;2.77;-0.62797954009346;5.23247703814058;0.69801521021533;0;NaN;NaN;4.91;1.82372043620173;1.20986754048658;0.854725626456458;0.409999999999997;5.27999999999999;18.4;0.0741867179547091;5.00000000000028;55.41;0.9235;0.858666666666667;81.314;"VW_ID3_TAKE_OFF_ECO_SOC_82%_50%";"2021";"Essais_VE";"66651-2021-001_VWG_ID3_EV_150kW_RED1";"Décollage";"Mode_ECO";"VW_ID3_TAKE_OFF_ECO_SOC_82%_50%.dat";NaN;;50
0;50;50;2.82550644333309;10.4141141418022;-9999;0.547512262424062;0.115794297451036;3.19739805683737;3.29163019865405;3.2897684962963;3.11668418571429;3.27980953857963;0.180000000000007;0.640000000000001;-9999;-9999;-9999;0.980000000000004;1.82000000000001;1.84;2.76000000000001;-1.11964176745305;4.83507903892431;0.965703852026301;0;NaN;NaN;4.91;1.85655985207735;1.2487093789666;0.878346639107723;0.410000000000011;5.23;18.01;0.103677004257176;3.84615384615398;106.66;1.77766666666667;1.71283333333333;81.314;"VW_ID3_TAKE_OFF_ECO_SOC_82%_50%";"2021";"Essais_VE";"66651-2021-001_VWG_ID3_EV_150kW_RED1";"Décollage";"Mode_ECO";"VW_ID3_TAKE_OFF_ECO_SOC_82%_50%.dat";NaN;;50
0;40;40;2.56883261208176;10.4833360553079;-9999;0.387504460643894;0.0563637424392307;3.20567665489873;3.27197262413371;3.24086752962963;2.70474147142857;3.20726570893333;0.18;0.660000000000001;-9999;-9999;-9999;0.99;1.91;1.89;2.86;-0.356703058462449;5.3010075703342;0.89728912999536;0;NaN;NaN;4.91;1.19386823790714;0.663115434311728;0.374535217169663;0.42;6.47;NaN;0.156161983523916;6.25000000000006;3.9;0.065;0;86.536;"VW_ID3_TAKE_OFF_ECO_SOC_87%_40%";"2021";"Essais_VE";"66651-2021-001_VWG_ID3_EV_150kW_RED1";"Décollage";"Mode_ECO";"VW_ID3_TAKE_OFF_ECO_SOC_87%_40%.dat";NaN;;40
0;40;40;2.59223238904859;10.0941911787253;-9999;0.576430730652635;0.160891015647868;3.18298464882513;3.25824860919357;3.23719623333333;2.69622118571429;3.21723416829817;0.180000000000007;0.970000000000006;-9999;-9999;-9999;0.990000000000002;1.91;1.88;2.85;-1.05587271299721;4.68900388055378;1.23709784242161;0;NaN;NaN;4.91;1.20626689454641;NaN;NaN;0.420000000000002;6.36000000000001;NaN;0.0853090691116285;12.5000000000003;56.69;0.944833333333333;0.879833333333333;85.79;"VW_ID3_TAKE_OFF_ECO_SOC_87%_40%";"2021";"Essais_VE";"66651-2021-001_VWG_ID3_EV_150kW_RED1";"Décollage";"Mode_ECO";"VW_ID3_TAKE_OFF_ECO_SOC_87%_40%.dat";NaN;;40
0;40;40;2.57580397804051;10.3332261235294;-9999;0.387272557019971;NaN;3.20721059179107;3.26586126987615;3.23304147037037;2.69644498571429;3.16366245745404;0.179999999999993;0.670000000000002;-9999;-9999;-9999;0.989999999999995;1.91;1.88;2.84999999999999;0.30472649631641;5.10385261565007;1.07295528184346;0;NaN;NaN;4.91;1.22518922627607;NaN;NaN;0.420000000000002;6.41;NaN;0.0954935187672761;9.99999999999773;77.01;1.2835;1.2185;85.79;"VW_ID3_TAKE_OFF_ECO_SOC_87%_40%";"2021";"Essais_VE";"66651-2021-001_VWG_ID3_EV_150kW_RED1";"Décollage";"Mode_ECO";"VW_ID3_TAKE_OFF_ECO_SOC_87%_40%.dat";NaN;;40
0;40;40;2.63738445517829;10.7;-9999;0.570923036419667;0.0826679657339735;3.18634308931701;3.25881046313014;3.25080304814815;2.79238341428572;3.27248317958347;0.179999999999993;0.679999999999993;-9999;-9999;-9999;0.989999999999995;1.88;1.87;2.83;-0.359178928887283;4.65600964787773;0.851793980383486;0;NaN;NaN;4.91;1.34476109461048;NaN;NaN;0.420000000000002;6.11;NaN;0.155471772141131;10.0000000000006;95.84;1.59733333333333;1.53233333333333;85.79;"VW_ID3_TAKE_OFF_ECO_SOC_87%_40%";"2021";"Essais_VE";"66651-2021-001_VWG_ID3_EV_150kW_RED1";"Décollage";"Mode_ECO";"VW_ID3_TAKE_OFF_ECO_SOC_87%_40%.dat";NaN;;40
0;30;30;2.40366560136433;10.2173665333905;-9999;0.647168347179448;NaN;3.03580590795308;3.18257589666026;3.1102483;2.49173117142857;2.99557040269524;0.18;0.67;-9999;-9999;-9999;1.02;2.03;1.91;2.92;-0.934614711064485;4.44023139489682;1.45449472690955;0;NaN;NaN;4.91;0.797295718577016;NaN;NaN;0.43;7.75;NaN;0.193398073529584;4.16666666666666;3.98;0.0663333333333333;0;86.536;"VW_ID3_TAKE_OFF_ECO_SOC_88%_30%";"2021";"Essais_VE";"66651-2021-001_VWG_ID3_EV_150kW_RED1";"Décollage";"Mode_ECO";"VW_ID3_TAKE_OFF_ECO_SOC_88%_30%.dat";NaN;;30
0;30;30;2.36873256812526;10.0867347176213;-9999;0.465992371439159;NaN;3.01776390225136;3.16591908016241;3.09328051111111;2.4295742;2.94635927916598;0.18;0.670000000000002;-9999;-9999;-9999;1.03;2.06;1.92;2.95;-0.847800290185119;4.87073794863324;1.37219787180589;0;NaN;NaN;4.91;0.76734651943269;NaN;NaN;0.43;7.95;NaN;0.194994313572187;3.125;24.48;0.408;0.341666666666667;86.536;"VW_ID3_TAKE_OFF_ECO_SOC_88%_30%";"2021";"Essais_VE";"66651-2021-001_VWG_ID3_EV_150kW_RED1";"Décollage";"Mode_ECO";"VW_ID3_TAKE_OFF_ECO_SOC_88%_30%.dat";NaN;;30
0;30;30;2.40672125514004;10.5091606134601;-9999;0.483486678529314;0.158789993777782;3.05698877833233;3.19486977167731;3.12859205185185;2.47325397142857;3.03626590036442;0.18;0.670000000000002;-9999;-9999;-9999;1.02;2.03;1.91;2.92;-0.874975729004257;4.63546713348786;1.35429614136191;0;NaN;NaN;4.91;0.78899651831981;NaN;NaN;0.43;7.73;NaN;0.180654906126691;3.84615384615377;46.65;0.7775;0.711166666666667;86.536;"VW_ID3_TAKE_OFF_ECO_SOC_88%_30%";"2021";"Essais_VE";"66651-2021-001_VWG_ID3_EV_150kW_RED1";"Décollage";"Mode_ECO";"VW_ID3_TAKE_OFF_ECO_SOC_88%_30%.dat";NaN;;30
0;20;20;1.38712474439453;10.145961468413;-9999;0.259819826740208;NaN;1.552485795512;1.78499442952497;1.74788418148148;1.5730589;1.77335130534483;0.45;1;-9999;-9999;-9999;1.72;3.6;2.6;3.93;-0.0560502722126488;2.30713008129814;0.529637682287765;0;NaN;NaN;4.91;0.277500708917931;NaN;NaN;0.71;15.78;NaN;0.115891170230538;4.16666666666666;3.01;0.0501666666666667;0;91.012;"VW_ID3_TAKE_OFF_ECO_SOC_91%_20%";"2021";"Essais_VE";"66651-2021-001_VWG_ID3_EV_150kW_RED1";"Décollage";"Mode_ECO";"VW_ID3_TAKE_OFF_ECO_SOC_91%_20%.dat";NaN;;20
0;20;20;1.53203763025057;10.6485514905248;-9999;0.468996748296106;0.107725996382108;1.7704422192427;1.98623933128797;1.93381291111111;1.71896981428571;1.96335957033313;0.239999999999995;0.979999999999997;-9999;-9999;-9999;1.58;3.27;2.47;3.73999999999999;-0.424399453987989;2.55960511043959;0.915103695618791;0;NaN;NaN;4.91;0.299463558568256;NaN;NaN;0.710000000000001;14.71;NaN;0.151512472425769;3.84615384615377;43.13;0.718833333333333;0.668666666666667;90.266;"VW_ID3_TAKE_OFF_ECO_SOC_91%_20%";"2021";"Essais_VE";"66651-2021-001_VWG_ID3_EV_150kW_RED1";"Décollage";"Mode_ECO";"VW_ID3_TAKE_OFF_ECO_SOC_91%_20%.dat";NaN;;20
0;20;20;1.55387035707668;10.5827507045691;-9999;0.329140459498461;0.127961973824685;1.82719822968967;2.03007193432195;1.97783905555556;1.72519897142857;2.0078354263645;0.399999999999991;0.959999999999994;-9999;-9999;-9999;1.56999999999999;3.23;2.44;3.70999999999999;-0.0429471570229101;2.46708833735498;0.996865629554267;0;NaN;NaN;4.91;0.29423010301102;NaN;NaN;0.700000000000003;14.6;NaN;0.151814360205798;3.12500000000007;93.76;1.56266666666667;1.5125;90.266;"VW_ID3_TAKE_OFF_ECO_SOC_91%_20%";"2021";"Essais_VE";"66651-2021-001_VWG_ID3_EV_150kW_RED1";"Décollage";"Mode_ECO";"VW_ID3_TAKE_OFF_ECO_SOC_91%_20%.dat";NaN;;20
0;10;10;0.27754114071942;10.8924326127793;-9999;0.0835284247717246;0.0308997301355773;0.177266783026267;0.575968052439763;0.562392186666667;0.451307592857143;0.317301525752274;NaN;1.88;-9999;-9999;-9999;7.48;NaN;5.72;8.81;-0.276745944459404;0.757296423849084;1.61644083696951;0;NaN;NaN;4.91;NaN;NaN;NaN;1.44;NaN;NaN;0.000760311573423378;49.9999999999966;3.67;0.0611666666666667;0;91.012;"VW_ID3_TAKE_OFF_ECO_SOC_92%_10%";"2021";"Essais_VE";"66651-2021-001_VWG_ID3_EV_150kW_RED1";"Décollage";"Mode_ECO";"VW_ID3_TAKE_OFF_ECO_SOC_92%_10%.dat";NaN;;10
0;10;10;0.288591856273894;10.4496137015502;-9999;0.0821230442099638;NaN;0.166504003041581;0.65570514216727;0.639256234444444;0.463111592857143;0.357709357565474;NaN;1.85;-9999;-9999;-9999;9.78;NaN;5.66;9.24;-0.356761154248331;1.02244803426743;1.31741223498049;0;NaN;NaN;4.91;NaN;NaN;NaN;1.48;NaN;NaN;NaN;NaN;21.56;0.359333333333333;0.298166666666667;91.012;"VW_ID3_TAKE_OFF_ECO_SOC_92%_10%";"2021";"Essais_VE";"66651-2021-001_VWG_ID3_EV_150kW_RED1";"Décollage";"Mode_ECO";"VW_ID3_TAKE_OFF_ECO_SOC_92%_10%.dat";NaN;;10
0;10;10;0.257720212137318;10.6560303337302;-9999;0.0719892708336272;NaN;0.182754407979726;0.602797780163087;0.589366053703704;0.370949915714286;0.320503877641724;NaN;1.82;-9999;-9999;-9999;9.88;NaN;6.12;9.76;-0.0907513621857814;0.91555158513128;1.42421760695833;0;NaN;NaN;4.91;NaN;NaN;NaN;1.46;NaN;NaN;NaN;NaN;41.53;0.692166666666667;0.631;91.012;"VW_ID3_TAKE_OFF_ECO_SOC_92%_10%";"2021";"Essais_VE";"66651-2021-001_VWG_ID3_EV_150kW_RED1";"Décollage";"Mode_ECO";"VW_ID3_TAKE_OFF_ECO_SOC_92%_10%.dat";NaN;;10
0;110;110;4.34868564876396;10.5675536893854;-9999;0.736403034741624;0.203870086774836;4.62931945683291;4.74045191077481;4.73549998888889;4.71742655714286;4.7228123592938;0.16;3.24;-9999;-9999;-9999;0.71;1.29;1.53;2.29;-3.72474788177342;3.69310061352994;1.35638712103736;0;NaN;NaN;4.91;4.6641016795681;3.68904596846712;2.72190895403914;0.260000000000001;3.04;7.34;0.16660143766991;5.00000000000002;4.93;0.0821666666666667;0;92.504;"VW_ID3_TAKE_OFF_ECO_SOC_92%_125%";"2021";"Essais_VE";"66651-2021-001_VWG_ID3_EV_150kW_RED1";"Décollage";"Mode_ECO";"VW_ID3_TAKE_OFF_ECO_SOC_92%_125%.dat";NaN;;125
0;110;110;4.32149532701646;10.2467591764058;-9999;0.443065625313038;0.17537999333412;4.68260135152089;4.77483904838945;4.72943824074074;4.73034725714286;4.73127670940026;0.18;0.400000000000002;-9999;-9999;-9999;0.740000000000002;1.31;1.56;2.31;-3.80951174222708;8.65082372640429;0.496829109066521;0;NaN;NaN;4.91;4.69579177440312;3.6671911672841;2.71928866700278;0.290000000000003;3.08;7.36;0.27657224545173;4.16666666666676;24.29;0.404833333333333;0.322666666666667;91.758;"VW_ID3_TAKE_OFF_ECO_SOC_92%_125%";"2021";"Essais_VE";"66651-2021-001_VWG_ID3_EV_150kW_RED1";"Décollage";"Mode_ECO";"VW_ID3_TAKE_OFF_ECO_SOC_92%_125%.dat";NaN;;125
0;110;110;4.35017634956163;10.3738691243243;-9999;0.570064319122013;0.127997189035947;4.62861523399215;4.74929882444611;4.73535022592593;4.71611784285714;4.7542845422449;0.160000000000011;1.5;-9999;-9999;-9999;0.720000000000013;1.30000000000001;1.53;2.29000000000001;-3.44922103332252;5.14539505806435;0.530440960171941;0;NaN;NaN;4.91;4.69822365375762;3.70827682378421;2.78153264571017;0.27000000000001;3.06;7.33000000000001;0.21563562422057;5.00000000000028;64.1;1.06833333333333;0.986166666666666;91.758;"VW_ID3_TAKE_OFF_ECO_SOC_92%_125%";"2021";"Essais_VE";"66651-2021-001_VWG_ID3_EV_150kW_RED1";"Décollage";"Mode_ECO";"VW_ID3_TAKE_OFF_ECO_SOC_92%_125%.dat";NaN;;125
0;100;100;2.93364502671121;10.541178654005;-9999;0.477010706543589;0.0774051225024874;3.14044686565931;3.27581134379854;3.26660632962963;3.27195364285714;3.2112674284918;0.19;2.37;-9999;-9999;-9999;0.98;1.82;1.87;2.78;-0.765200920543574;5.57007958792004;0.294617332688674;0;NaN;NaN;4.91;3.21598275836164;2.52778518666991;1.80838504540527;0.4;4.4;10.65;0.111713647229446;5.00000000000002;3.46;0.0576666666666667;0;94.742;"VW_ID3_TAKE_OFF_ECO_SOC_93%_100%";"2021";"Essais_VE";"66651-2021-001_VWG_ID3_EV_150kW_RED1";"Décollage";"Mode_ECO";"VW_ID3_TAKE_OFF_ECO_SOC_93%_100%.dat";NaN;;100
0;100;100;2.94411028113188;10.0568037837316;-9999;0.669630050890364;0.0906382331014766;3.14629074151977;3.27211674342558;3.2649294962963;3.2545527;3.22646823886218;0.18;1.45;-9999;-9999;-9999;0.98;1.82;1.85;2.77;-0.91462485968814;5.02619442072325;0.297962318546352;0;NaN;NaN;4.93;3.22258927924719;2.53047652969505;1.78891972650708;0.399999999999999;4.4;10.66;0.0831327045755601;4.99999999999993;26.07;0.4345;0.376833333333333;93.996;"VW_ID3_TAKE_OFF_ECO_SOC_93%_100%";"2021";"Essais_VE";"66651-2021-001_VWG_ID3_EV_150kW_RED1";"Décollage";"Mode_ECO";"VW_ID3_TAKE_OFF_ECO_SOC_93%_100%.dat";NaN;;100
